"id","muestra","feature_id","feature_type","conteo_crudo","superficie","tipo_tiempo"
"905","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_2","gene-SAR_RS14695","gene","224","2","preflight"
"906","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_4","gene-SAR_RS14695","gene","62","4","preflight"
"907","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_0","rna-SAR_RS14895","SPR_ARN","372","0","preflight"
"908","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_1","rna-SAR_RS14895","SPR_ARN","53001","1","preflight"
"909","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_2","rna-SAR_RS14895","SPR_ARN","42360","2","preflight"
"910","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_3","rna-SAR_RS14895","SPR_ARN","42793","3","preflight"
"911","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_4","rna-SAR_RS14895","SPR_ARN","105158","4","preflight"
"912","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_5","rna-SAR_RS14895","SPR_ARN","27211","5","preflight"
"913","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_6","rna-SAR_RS14895","SPR_ARN","6836","6","preflight"
"914","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_7","rna-SAR_RS14895","SPR_ARN","22094","7","preflight"
"915","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_8","rna-SAR_RS14895","SPR_ARN","18352","8","preflight"
"916","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_9","rna-SAR_RS14895","SPR_ARN","6771","9","preflight"
"917","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_1","rna-SAR_RS15215","ncRNA","1004","1","preflight"
"918","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_2","rna-SAR_RS15215","ncRNA","820","2","preflight"
"919","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_3","rna-SAR_RS15215","ncRNA","199","3","preflight"
"920","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_4","rna-SAR_RS15215","ncRNA","3289","4","preflight"
"921","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_5","rna-SAR_RS15215","ncRNA","77","5","preflight"
"922","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_7","rna-SAR_RS15215","ncRNA","220","7","preflight"
"923","GLDS-565_metatranscriptomics_metaT_I4_Capsule_L-44_9","rna-SAR_RS15215","ncRNA","149","9","preflight"
"924","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","id-NC_002952.2:1943687..1943822","riboswitch","132","7","inflight2"
"925","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","id-NC_002952.2:2480682..2480777","riboswitch","316","3","inflight2"
"926","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS00030","gene","2","5","inflight2"
"927","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00030","gene","160","6","inflight2"
"928","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS00045","gene","2","9","inflight2"
"929","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS00065","gene","276","3","inflight2"
"930","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS00080","gene","232","0","inflight2"
"931","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00080","gene","1","6","inflight2"
"932","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS00100","gene","6","5","inflight2"
"933","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS00125","gene","30","7","inflight2"
"934","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS00145","gene","180","0","inflight2"
"935","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS00145","gene","336","1","inflight2"
"936","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS00145","gene","188","2","inflight2"
"937","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00145","gene","284","6","inflight2"
"938","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS00145","gene","204","7","inflight2"
"939","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS00175","gene","244","0","inflight2"
"940","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS00175","gene","288","1","inflight2"
"941","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS00175","gene","190","2","inflight2"
"942","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00175","gene","204","6","inflight2"
"943","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS00175","gene","294","7","inflight2"
"944","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS00185","gene","289","3","inflight2"
"945","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00195","gene","162","6","inflight2"
"946","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS00290","gene","248","7","inflight2"
"947","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00300","gene","17","6","inflight2"
"948","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS00335","gene","144","0","inflight2"
"949","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS00350","gene","458","3","inflight2"
"950","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00360","gene","125","6","inflight2"
"951","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS00430","gene","62","6","inflight2"
"952","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS00460","gene","149","1","inflight2"
"953","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS00775","gene","184","8","inflight2"
"954","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS01160","gene","2","5","inflight2"
"955","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS01235","gene","406","5","inflight2"
"956","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS01535","gene","522","6","inflight2"
"957","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS01650","gene","480","2","inflight2"
"958","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS01670","gene","328","7","inflight2"
"959","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS01820","gene","282","5","inflight2"
"960","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS01820","gene","264","6","inflight2"
"961","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS01825","gene","278","0","inflight2"
"962","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS01830","gene","3","0","inflight2"
"963","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS02005","gene","258","9","inflight2"
"964","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02010","gene","80","0","inflight2"
"965","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02010","gene","220","8","inflight2"
"966","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS02165","gene","190","9","inflight2"
"967","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS02200","gene","90","9","inflight2"
"968","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02350","gene","46","0","inflight2"
"969","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS14895","gene","46884","0","inflight2"
"970","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS14895","gene","11182","1","inflight2"
"971","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS14895","gene","4584","2","inflight2"
"972","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS14895","gene","6051","3","inflight2"
"973","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS14895","gene","26597","4","inflight2"
"974","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS14895","gene","98136","5","inflight2"
"975","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS14895","gene","8084","6","inflight2"
"976","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS14895","gene","42207","7","inflight2"
"977","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS14895","gene","62010","8","inflight2"
"978","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS14895","gene","8958","9","inflight2"
"979","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS02495","gene","179","9","inflight2"
"980","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02515","gene","153","8","inflight2"
"981","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02530","gene","2","1","inflight2"
"982","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02530","gene","136","8","inflight2"
"983","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02540","gene","1","0","inflight2"
"984","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS02540","gene","401","3","inflight2"
"985","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS02595","gene","19","2","inflight2"
"986","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02625","gene","90","6","inflight2"
"987","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02635","gene","2","1","inflight2"
"988","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02635","gene","3","5","inflight2"
"989","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02635","gene","2","8","inflight2"
"990","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02640","gene","1","6","inflight2"
"991","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02655","gene","96","8","inflight2"
"992","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS02665","gene","1","4","inflight2"
"993","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02670","gene","138","1","inflight2"
"994","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS02670","gene","1","2","inflight2"
"995","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS02670","gene","2","3","inflight2"
"996","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02670","gene","2","5","inflight2"
"997","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02680","gene","1","1","inflight2"
"998","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS02680","gene","14","4","inflight2"
"999","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02745","gene","2","1","inflight2"
"1000","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02745","gene","11","6","inflight2"
"1001","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS02755","gene","68","4","inflight2"
"1002","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02810","gene","182","0","inflight2"
"1003","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02810","gene","46","5","inflight2"
"1004","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02815","gene","184","6","inflight2"
"1005","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02815","gene","306","8","inflight2"
"1006","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02820","gene","1","0","inflight2"
"1007","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02825","gene","202","0","inflight2"
"1008","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS02825","gene","365","3","inflight2"
"1009","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02825","gene","309","5","inflight2"
"1010","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02825","gene","244","6","inflight2"
"1011","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02835","gene","122","0","inflight2"
"1012","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS02835","gene","11","3","inflight2"
"1013","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS02835","gene","343","4","inflight2"
"1014","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02835","gene","2","5","inflight2"
"1015","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02835","gene","233","8","inflight2"
"1016","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02840","gene","140","0","inflight2"
"1017","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02840","gene","5","6","inflight2"
"1018","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS02840","gene","1","7","inflight2"
"1019","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02840","gene","92","8","inflight2"
"1020","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02845","gene","156","0","inflight2"
"1021","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02845","gene","303","5","inflight2"
"1022","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02845","gene","4","8","inflight2"
"1023","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02850","gene","2","0","inflight2"
"1024","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02855","gene","101","0","inflight2"
"1025","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02855","gene","144","8","inflight2"
"1026","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02860","gene","190","0","inflight2"
"1027","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02860","gene","193","1","inflight2"
"1028","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02860","gene","823","5","inflight2"
"1029","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS02860","gene","608","6","inflight2"
"1030","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS02860","gene","263","7","inflight2"
"1031","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS02865","gene","990","0","inflight2"
"1032","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS02865","gene","326","1","inflight2"
"1033","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS02865","gene","4","2","inflight2"
"1034","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS02865","gene","809","5","inflight2"
"1035","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS02865","gene","266","7","inflight2"
"1036","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS02865","gene","214","8","inflight2"
"1037","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS03310","gene","648","2","inflight2"
"1038","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS03340","gene","177","0","inflight2"
"1039","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS03400","gene","103","1","inflight2"
"1040","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS03435","gene","2","1","inflight2"
"1041","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS03455","gene","184","0","inflight2"
"1042","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS03455","gene","28","4","inflight2"
"1043","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS03510","gene","8","1","inflight2"
"1044","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS03530","gene","1","3","inflight2"
"1045","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS15635","gene","218","0","inflight2"
"1046","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS15635","gene","330","5","inflight2"
"1047","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS03665","gene","48","9","inflight2"
"1048","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS03670","gene","562","9","inflight2"
"1049","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS03685","gene","2","3","inflight2"
"1050","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS03830","gene","498","2","inflight2"
"1051","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS03960","gene","232","6","inflight2"
"1052","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS03990","gene","3","0","inflight2"
"1053","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS04010","gene","8","2","inflight2"
"1054","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS04130","gene","1","9","inflight2"
"1055","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS04205","gene","168","1","inflight2"
"1056","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS04225","gene","222","6","inflight2"
"1057","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS04225","gene","281","8","inflight2"
"1058","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS04225","gene","2","9","inflight2"
"1059","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS04230","gene","104","3","inflight2"
"1060","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS04245","gene","341","0","inflight2"
"1061","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS04245","gene","18","4","inflight2"
"1062","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS04245","gene","155","5","inflight2"
"1063","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS04245","gene","274","6","inflight2"
"1064","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS15010","gene","925","0","inflight2"
"1065","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS15010","gene","243","1","inflight2"
"1066","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS15010","gene","247","3","inflight2"
"1067","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS15010","gene","1431","4","inflight2"
"1068","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS15010","gene","1562","5","inflight2"
"1069","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS15010","gene","456","6","inflight2"
"1070","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS15010","gene","601","7","inflight2"
"1071","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS15010","gene","646","8","inflight2"
"1072","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS15010","gene","1926","9","inflight2"
"1073","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS04325","gene","276","4","inflight2"
"1074","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS04460","gene","163","0","inflight2"
"1075","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS04475","gene","257","8","inflight2"
"1076","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface2","gene-SAR_RS04815","gene","1","2","inflight2"
"1077","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface1","gene-SAR_RS04905","gene","234","1","inflight2"
"1078","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS04905","gene","107","8","inflight2"
"1079","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS04910","gene","705","9","inflight2"
"1080","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS05030","gene","256","9","inflight2"
"1081","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS05255","gene","117","0","inflight2"
"1082","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS05255","gene","2","3","inflight2"
"1083","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS05280","gene","4","5","inflight2"
"1084","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS05385","gene","224","0","inflight2"
"1085","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS05440","gene","203","0","inflight2"
"1086","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS05450","gene","104","8","inflight2"
"1087","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS05470","gene","1","5","inflight2"
"1088","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS05545","gene","1","3","inflight2"
"1089","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS05545","gene","1","6","inflight2"
"1090","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface8","gene-SAR_RS05550","gene","280","8","inflight2"
"1091","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS05610","gene","125","0","inflight2"
"1092","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS05620","gene","3","0","inflight2"
"1093","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS05780","gene","70","7","inflight2"
"1094","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS05825","gene","84","4","inflight2"
"1095","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS05935","gene","115","0","inflight2"
"1096","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS06015","gene","188","3","inflight2"
"1097","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06095","gene","169","5","inflight2"
"1098","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06125","gene","180","0","inflight2"
"1099","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06125","gene","296","5","inflight2"
"1100","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface9","gene-SAR_RS06125","gene","1010","9","inflight2"
"1101","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface7","gene-SAR_RS06140","gene","1","7","inflight2"
"1102","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06170","gene","214","5","inflight2"
"1103","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS06170","gene","246","6","inflight2"
"1104","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06195","gene","34","0","inflight2"
"1105","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06215","gene","3","0","inflight2"
"1106","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06215","gene","2","5","inflight2"
"1107","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface3","gene-SAR_RS06240","gene","340","3","inflight2"
"1108","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06245","gene","1","0","inflight2"
"1109","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06265","gene","448","0","inflight2"
"1110","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06300","gene","478","0","inflight2"
"1111","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS06300","gene","314","4","inflight2"
"1112","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface0","gene-SAR_RS06310","gene","128","0","inflight2"
"1113","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06310","gene","262","5","inflight2"
"1114","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS06335","gene","516","4","inflight2"
"1115","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06345","gene","408","5","inflight2"
"1116","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface5","gene-SAR_RS06355","gene","2","5","inflight2"
"1117","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS06395","gene","1","4","inflight2"
"1118","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface6","gene-SAR_RS06395","gene","63","6","inflight2"
"1119","GLDS-565_metatranscriptomics_metaT_I4_Capsule_FD2_surface4","gene-SAR_RS06455","gene","58","4","inflight2"
